Galileo,7,1,0,9,4,2,0,17835392,1378486943,1238569,2852438016,2389696384,1077596778,2863300050,696205312,1
Galileo,7,1,0,9,4,2,0,17835392,1378486943,1238569,2852438016,2389696384,1077596778,2863300050,696205312,1
Galileo,27,1,0,9,1,2,0,51347441,3569799685,3313896579,277299200,2820325376,42,2863293987,3703521280,1
Galileo,7,1,0,9,4,2,0,51396592,1179304576,2743240839,1581301760,2216348823,237691818,2863288806,1124024320,1
Galileo,7,1,0,9,4,2,0,51396592,1179304576,2743240839,1581301760,2216348823,237691818,2863288806,1124024320,1
Galileo,27,1,0,9,1,2,0,86417815,3906994528,1611207961,2888466432,2863300608,42,2863289080,3518971904,1
Galileo,7,1,0,9,4,2,0,86417815,3906994944,3490256153,2888466432,2863305572,3524348522,2863294335,2843688960,1
Galileo,7,1,0,9,4,2,0,86417815,3906994944,3490256153,2888466432,2863305572,3524348522,2863294335,2843688960,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3008937984,42,2863295168,2373926912,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008944953,125679530,2863286157,876560384,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008944953,125679530,2863286157,876560384,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3008970752,42,2863287220,3292479488,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008972219,83886122,2863299665,3963568128,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008972219,83886122,2863299665,3963568128,1
Galileo,27,1,0,9,1,2,0,34562959,1671989744,1041005150,2084962304,3188473856,42,2863285149,3774824448,1
Galileo,7,1,0,9,4,2,0,34606645,2984823226,2434631600,1974386688,2235192492,3784341930,2863294640,499073024,1
Galileo,7,1,0,9,4,2,0,34606645,2984823226,2434631600,1974386688,2235192492,3784341930,2863294640,499073024,1
Galileo,27,1,0,9,1,2,0,68115200,167774357,2348713933,402604032,2868920320,42,2863293757,3510583296,1
Galileo,7,1,0,9,4,2,0,68159487,4009757846,66779213,2281668608,3091222672,2521042538,2863287264,1979662336,1
Galileo,7,1,0,9,4,2,0,68159487,4009757846,66779213,2281668608,3091222672,2521042538,2863287264,1979662336,1
